Batch,Instrument,QC Name,Date QC,Analyte,Result
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,281830.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,244861.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,208902.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,188147.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,200723.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,173868.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,177991.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,195450.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,187180.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,168971.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,190316.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,173036.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,175694.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,185386.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,187066.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,176128.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,174150.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,191724.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,178736.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,195119.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,185927.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,181057.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS1,2025-05-20,Xle IS Int,189068.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS2,2025-05-20,Xle IS Int,188076.0
ENBS_250520_BATCH,SCIEX-Gromit,ENBS3,2025-05-20,Xle IS Int,188474.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS1,2025-05-21,Xle IS Int,522473.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS2,2025-05-21,Xle IS Int,526828.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS3,2025-05-21,Xle IS Int,516001.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS1,2025-05-21,Xle IS Int,535572.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS2,2025-05-21,Xle IS Int,515680.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS3,2025-05-21,Xle IS Int,500624.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS1,2025-05-21,Xle IS Int,537614.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS2,2025-05-21,Xle IS Int,518663.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS3,2025-05-21,Xle IS Int,511752.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS1,2025-05-21,Xle IS Int,523636.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS2,2025-05-21,Xle IS Int,517098.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS3,2025-05-21,Xle IS Int,501924.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS1,2025-05-21,Xle IS Int,539762.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS2,2025-05-21,Xle IS Int,519377.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS3,2025-05-21,Xle IS Int,507632.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS1,2025-05-21,Xle IS Int,523635.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS2,2025-05-21,Xle IS Int,552440.0
ENBS_250521_BATCH,SCIEX-Wallace,ENBS3,2025-05-21,Xle IS Int,520370.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS1,2025-05-22,Xle IS Int,283316.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS2,2025-05-22,Xle IS Int,249408.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS3,2025-05-22,Xle IS Int,218551.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS1,2025-05-22,Xle IS Int,188414.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS2,2025-05-22,Xle IS Int,185695.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS3,2025-05-22,Xle IS Int,172249.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS1,2025-05-22,Xle IS Int,191593.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS2,2025-05-22,Xle IS Int,189181.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS3,2025-05-22,Xle IS Int,173055.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS1,2025-05-22,Xle IS Int,182564.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS2,2025-05-22,Xle IS Int,195030.0
ENBS_250522_BATCH,SCIEX-Gromit,ENBS3,2025-05-22,Xle IS Int,168656.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS1,2025-05-23,Xle IS Int,480381.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS3,2025-05-23,Xle IS Int,440435.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS2,2025-05-23,Xle IS Int,455254.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS1,2025-05-23,Xle IS Int,486197.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS2,2025-05-23,Xle IS Int,463113.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS3,2025-05-23,Xle IS Int,475347.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS1,2025-05-23,Xle IS Int,468593.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS2,2025-05-23,Xle IS Int,460275.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS3,2025-05-23,Xle IS Int,474756.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS1,2025-05-23,Xle IS Int,477365.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS2,2025-05-23,Xle IS Int,492681.0
ENBS_250523_BATCH,SCIEX-Wallace,ENBS3,2025-05-23,Xle IS Int,474100.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,357599.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,304638.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,278159.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,208672.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,222946.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,211680.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,207740.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,207381.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,212252.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,206403.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,210801.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,212365.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,218381.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,216987.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,215741.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,212354.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,201501.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,211442.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,199855.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,209656.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,190474.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS1,2025-05-27,Xle IS Int,203167.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS2,2025-05-27,Xle IS Int,205096.0
ENBS_250527_BATCH,SCIEX-Gromit,ENBS3,2025-05-27,Xle IS Int,196399.0
ENBS_250528_RTEST,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,532537.0
ENBS_250528_RTEST,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,510463.0
ENBS_250528_RTEST,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,513014.0
ENBS_250528_RTEST,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,526346.0
ENBS_250528_RTEST,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,514655.0
ENBS_250528_RTEST,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,519563.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,511114.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,532349.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,514635.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,531104.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,534986.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,510520.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,533044.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,521480.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,537843.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,552738.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,525695.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,516106.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,517018.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,516120.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,511187.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,501651.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,495258.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,538989.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,515377.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,493917.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,510534.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,532159.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,498924.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,533768.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,525827.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,498905.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,497897.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,Xle IS Int,565208.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,Xle IS Int,496999.0
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,Xle IS Int,490302.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,Xle IS Int,338550.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,Xle IS Int,297759.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,Xle IS Int,268361.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,Xle IS Int,230740.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,Xle IS Int,225775.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,Xle IS Int,220737.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,Xle IS Int,232452.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,Xle IS Int,235950.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,Xle IS Int,221818.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,Xle IS Int,216094.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,Xle IS Int,205817.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,Xle IS Int,210248.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,Xle IS Int,225962.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,Xle IS Int,219820.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,Xle IS Int,210023.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,Xle IS Int,217152.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,Xle IS Int,226204.0
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,Xle IS Int,217382.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS1,2025-05-30,Xle IS Int,481456.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS2,2025-05-30,Xle IS Int,451350.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS3,2025-05-30,Xle IS Int,442367.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS1,2025-05-30,Xle IS Int,460995.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS2,2025-05-30,Xle IS Int,449191.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS3,2025-05-30,Xle IS Int,454248.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Xle IS Int,513496.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Xle IS Int,510511.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Xle IS Int,464829.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Xle IS Int,477478.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Xle IS Int,479155.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Xle IS Int,475045.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Xle IS Int,487904.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Xle IS Int,474553.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Xle IS Int,490363.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Xle IS Int,475507.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Xle IS Int,468981.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Xle IS Int,482608.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Xle IS Int,329241.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Xle IS Int,280164.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Xle IS Int,253781.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Xle IS Int,191294.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Xle IS Int,213369.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Xle IS Int,213147.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Xle IS Int,211556.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Xle IS Int,209572.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Xle IS Int,190061.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Xle IS Int,196440.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Xle IS Int,206681.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Xle IS Int,188232.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Xle IS Int,206653.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Xle IS Int,202923.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Xle IS Int,200575.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Xle IS Int,210217.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Xle IS Int,200469.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Xle IS Int,198585.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,519620.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,502197.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,496436.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,492299.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,480699.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,445845.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,502284.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,486111.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,505134.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,492325.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,502836.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,504158.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,489678.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,510627.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,509135.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,523006.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,488528.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,518637.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,531322.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,513921.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,512766.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Xle IS Int,489603.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Xle IS Int,525075.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Xle IS Int,506878.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Xle IS Int,311594.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Xle IS Int,257298.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Xle IS Int,227997.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Xle IS Int,207815.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Xle IS Int,204473.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Xle IS Int,194300.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Xle IS Int,211978.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Xle IS Int,195219.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Xle IS Int,192089.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Xle IS Int,204125.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Xle IS Int,193136.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Xle IS Int,195007.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Xle IS Int,210786.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Xle IS Int,207348.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Xle IS Int,196813.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Xle IS Int,199375.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Xle IS Int,214596.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Xle IS Int,186990.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Xle IS Int,552117.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Xle IS Int,537396.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Xle IS Int,521903.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Xle IS Int,540375.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Xle IS Int,532312.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Xle IS Int,522047.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Xle IS Int,520654.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Xle IS Int,523556.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Xle IS Int,505761.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Xle IS Int,529540.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Xle IS Int,501852.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Xle IS Int,507452.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Xle IS Int,349603.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Xle IS Int,296053.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Xle IS Int,251619.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Xle IS Int,208551.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Xle IS Int,198702.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Xle IS Int,193260.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Xle IS Int,207526.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Xle IS Int,195146.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Xle IS Int,186409.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Xle IS Int,209441.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Xle IS Int,197712.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Xle IS Int,184421.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,509704.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,505301.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,487536.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,509796.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,504703.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,494508.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,518867.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,511298.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,482396.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,503359.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,516132.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,528013.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,515700.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,493739.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,511753.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,477191.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,494371.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,494135.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,544820.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,494941.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,512247.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Xle IS Int,546539.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Xle IS Int,523959.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Xle IS Int,510171.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,Xle IS Int,341570.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,Xle IS Int,286292.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,Xle IS Int,244725.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,Xle IS Int,195829.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,Xle IS Int,186748.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,Xle IS Int,187842.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,Xle IS Int,196309.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,Xle IS Int,189714.0
